shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
9110169,47.22218707,-1.63870974,53021
9110169,47.22201649,-1.63843264,53022
9110169,47.22201649,-1.63843264,53031
9110169,47.21810211,-1.64224002,53032
9110169,47.21810211,-1.64224002,53041
9110169,47.21606058,-1.64658287,53042
9110169,47.21606058,-1.64658287,53051
9110169,47.21329698,-1.64835997,53052
9110169,47.21329698,-1.64835997,53061
9110169,47.21156721,-1.64889206,53062
9110169,47.21156721,-1.64889206,53071
9110169,47.21203639,-1.65355356,53072
9110169,47.21203639,-1.65355356,53081
9110169,47.21176994,-1.65604524,53082
9110169,47.21176994,-1.65604524,53091
9110169,47.21002642,-1.65697260,53092
9110169,47.21002642,-1.65697260,53101
9110169,47.20677231,-1.65990192,53102
9110169,47.20677231,-1.65990192,53111
9110169,47.20522050,-1.66309030,53112
9110169,47.20522050,-1.66309030,53121
9110169,47.20401138,-1.66418944,53122
9110169,47.20401138,-1.66418944,53131
9110169,47.20042799,-1.66881145,53132
9110169,47.20042799,-1.66881145,53141
9110169,47.21544882,-1.68236264,53142
9110169,47.21544882,-1.68236264,53151
9110169,47.21431572,-1.68901950,53152
9110169,47.21431572,-1.68901950,53161
9110169,47.21335971,-1.69317777,53162
9110169,47.21335971,-1.69317777,53171
9110169,47.21395599,-1.69930369,53172
9110169,47.21395599,-1.69930369,53181
9110169,47.21375066,-1.70259309,53182
9110169,47.21375066,-1.70259309,53191
9110169,47.21281921,-1.70860369,53192
9110169,47.21281921,-1.70860369,53201
9110169,47.21249135,-1.71280909,53202
9110169,47.21249135,-1.71280909,53211
9110169,47.21293011,-1.71826229,53212
9110169,47.21293011,-1.71826229,53221
9110169,47.21401606,-1.72323592,53222
9110169,47.21401606,-1.72323592,53231
9110169,47.21225494,-1.72720030,53232
9110169,47.21225494,-1.72720030,53241
9110169,47.21353271,-1.72928032,53242
9110169,47.21353271,-1.72928032,53251
9110169,47.21315286,-1.73493592,53252
9110169,47.21315286,-1.73493592,53261
9110169,47.21376436,-1.73802303,53262
9111170,47.21376436,-1.73802303,53281
9111170,47.21325202,-1.73467907,53282
9111170,47.21325202,-1.73467907,53291
9111170,47.21334839,-1.72939851,53292
9111170,47.21334839,-1.72939851,53301
9111170,47.21216975,-1.72706163,53302
9111170,47.21216975,-1.72706163,53311
9111170,47.21393087,-1.72309726,53312
9111170,47.21393087,-1.72309726,53321
9111170,47.21290228,-1.71905335,53322
9111170,47.21290228,-1.71905335,53331
9111170,47.21250988,-1.71228171,53332
9111170,47.21250988,-1.71228171,53341
9111170,47.21291368,-1.70847863,53342
9111170,47.21291368,-1.70847863,53351
9111170,47.21377376,-1.70193386,53352
9111170,47.21377376,-1.70193386,53361
9111170,47.21389847,-1.69837398,53362
9111170,47.21389847,-1.69837398,53371
9111170,47.21336432,-1.69304592,53372
9111170,47.21336432,-1.69304592,53381
9111170,47.21420285,-1.68967199,53382
9111170,47.21420285,-1.68967199,53391
9111170,47.21545342,-1.68223079,53392
9111170,47.21545342,-1.68223079,53401
9111170,47.20071585,-1.66830435,53402
9111170,47.20071585,-1.66830435,53411
9111170,47.20419564,-1.66407105,53412
9111170,47.20419564,-1.66407105,53421
9111170,47.20496928,-1.66254284,53422
9111170,47.20496928,-1.66254284,53431
9111170,47.20732049,-1.65967851,53432
9111170,47.20732049,-1.65967851,53441
9111170,47.21076342,-1.65649887,53442
9111170,47.21076342,-1.65649887,53451
9111170,47.21214757,-1.65554467,53452
9111170,47.21214757,-1.65554467,53461
9111170,47.21187953,-1.65288093,53462
9111170,47.21187953,-1.65288093,53471
9111170,47.21156721,-1.64889206,53472
9111170,47.21156721,-1.64889206,53481
9111170,47.21402938,-1.64801795,53482
9111170,47.21402938,-1.64801795,53491
9111170,47.21664063,-1.64543628,53492
9111170,47.21664063,-1.64543628,53501
9111170,47.21811576,-1.64184443,53502
9111170,47.21811576,-1.64184443,53511
9111170,47.22218707,-1.63870974,53512
9111171,47.22508102,-1.73386051,52731
9111171,47.22405887,-1.73219604,52732
9111171,47.22405887,-1.73219604,52741
9111171,47.22253956,-1.72930385,52742
9111171,47.22253956,-1.72930385,52751
9111171,47.22173732,-1.72395416,52752
9111171,47.22173732,-1.72395416,52761
9111171,47.21964009,-1.72723249,52762
9111171,47.21964009,-1.72723249,52771
9111171,47.21635019,-1.72856903,52772
9111171,47.21635019,-1.72856903,52781
9111171,47.21334839,-1.72939851,52782
9111171,47.21334839,-1.72939851,52791
9111171,47.21216975,-1.72706163,52792
9111171,47.21216975,-1.72706163,52801
9111171,47.21393087,-1.72309726,52802
9111171,47.21393087,-1.72309726,52811
9111171,47.21290228,-1.71905335,52812
9111171,47.21290228,-1.71905335,52821
9111171,47.21250988,-1.71228171,52822
9111171,47.21250988,-1.71228171,52831
9111171,47.21291368,-1.70847863,52832
9111171,47.21291368,-1.70847863,52841
9111171,47.21377376,-1.70193386,52842
9111171,47.21377376,-1.70193386,52851
9111171,47.21389847,-1.69837398,52852
9111171,47.21389847,-1.69837398,52861
9111171,47.21336432,-1.69304592,52862
9111171,47.21336432,-1.69304592,52871
9111171,47.21420285,-1.68967199,52872
9111171,47.21420285,-1.68967199,52881
9111171,47.21545342,-1.68223079,52882
9111171,47.21545342,-1.68223079,52891
9111171,47.20071585,-1.66830435,52892
9111171,47.20071585,-1.66830435,52901
9111171,47.20419564,-1.66407105,52902
9111171,47.20419564,-1.66407105,52911
9111171,47.20496928,-1.66254284,52912
9111171,47.20496928,-1.66254284,52921
9111171,47.20732049,-1.65967851,52922
9111171,47.20732049,-1.65967851,52931
9111171,47.21076342,-1.65649887,52932
9111171,47.21076342,-1.65649887,52941
9111171,47.21214757,-1.65554467,52942
9111171,47.21214757,-1.65554467,52951
9111171,47.21187953,-1.65288093,52952
9111171,47.21187953,-1.65288093,52961
9111171,47.21156721,-1.64889206,52962
9111171,47.21156721,-1.64889206,52971
9111171,47.21402938,-1.64801795,52972
9111171,47.21402938,-1.64801795,52981
9111171,47.21664063,-1.64543628,52982
9111171,47.21664063,-1.64543628,52991
9111171,47.21811576,-1.64184443,52992
9111171,47.21811576,-1.64184443,53001
9111171,47.22218707,-1.63870974,53002
2710133,47.19646121,-1.54258049,19801
2710133,47.19688716,-1.54062925,19802
2710133,47.19688716,-1.54062925,19811
2710133,47.19930942,-1.53287597,19812
2710133,47.19930942,-1.53287597,19821
2710133,47.19903572,-1.52492749,19822
2710133,47.19903572,-1.52492749,19831
2710133,47.19956291,-1.51994400,19832
2710133,47.19956291,-1.51994400,19841
2710133,47.19872011,-1.51552255,19842
2710133,47.19872011,-1.51552255,19851
2710133,47.19909801,-1.50960328,19852
2710133,47.19909801,-1.50960328,19861
2710133,47.19926265,-1.50736867,19862
2710133,47.19926265,-1.50736867,19871
2710133,47.19941211,-1.50288652,19872
2710133,47.19941211,-1.50288652,19881
2710133,47.19923040,-1.50023062,19882
2710133,47.19923040,-1.50023062,19891
2710133,47.19941241,-1.49746866,19892
2710133,47.19941241,-1.49746866,19901
2710133,47.19972366,-1.49352665,19902
2710133,47.19972366,-1.49352665,19911
2710133,47.19635756,-1.49183227,19912
2710133,47.19635756,-1.49183227,19921
2710133,47.19434794,-1.48997084,19922
2710133,47.19434794,-1.48997084,19931
2710133,47.19239539,-1.49181313,19932
2710133,47.19239539,-1.49181313,19941
2710133,47.19048206,-1.48705207,19942
2710133,47.19048206,-1.48705207,19951
2710133,47.18790462,-1.48330089,19952
2710133,47.18790462,-1.48330089,19961
2710133,47.18707788,-1.47835377,19962
2710133,47.18707788,-1.47835377,19971
2710133,47.18925961,-1.47229979,19972
2710133,47.18925961,-1.47229979,19981
2710133,47.18864971,-1.46895354,19982
2710133,47.18864971,-1.46895354,19991
2710133,47.18817306,-1.46429570,19992
2710133,47.18817306,-1.46429570,20001
2710133,47.18687453,-1.45997600,20002
2710133,47.18687453,-1.45997600,20011
2710133,47.19107150,-1.46106640,20012
2710133,47.19107150,-1.46106640,20021
2710133,47.19409604,-1.46220589,20022
2710133,47.19409604,-1.46220589,20031
2710133,47.19778397,-1.45414308,20032
2711134,47.18916104,-1.47255701,20241
2711134,47.18707351,-1.47848557,20242
2711134,47.18707351,-1.47848557,20251
2711134,47.18834076,-1.48372835,20252
2711134,47.18834076,-1.48372835,20261
2711134,47.19046894,-1.48744749,20262
2711134,47.19046894,-1.48744749,20271
2711134,47.19248962,-1.49168774,20272
2711134,47.19248962,-1.49168774,20281
2711134,47.19488704,-1.49000938,20282
2711134,47.19488704,-1.49000938,20291
2711134,47.19715306,-1.49228559,20292
2711134,47.19715306,-1.49228559,20301
2711134,47.19981789,-1.49340125,20302
2711134,47.19981789,-1.49340125,20311
2711134,47.19956367,-1.49562949,20312
2711134,47.19956367,-1.49562949,20321
2711134,47.19933781,-1.49970975,20322
2711134,47.19933781,-1.49970975,20331
2711134,47.19939893,-1.50328200,20332
2711134,47.19939893,-1.50328200,20341
2711134,47.19926705,-1.50723684,20342
2711134,47.19926705,-1.50723684,20351
2711134,47.19907160,-1.51039424,20352
2711134,47.19907160,-1.51039424,20361
2711134,47.19872011,-1.51552255,20362
2711134,47.19872011,-1.51552255,20371
2711134,47.19964834,-1.52008230,20372
2711134,47.19964834,-1.52008230,20381
2711134,47.19916680,-1.52639054,20382
2711134,47.19916680,-1.52639054,20391
2711134,47.19948912,-1.53288896,20392
2711134,47.19948912,-1.53288896,20401
2711134,47.19716114,-1.54051696,20402
2711134,47.19716114,-1.54051696,20411
2711134,47.19600754,-1.54267975,20412
2711135,47.19778397,-1.45414308,19551
2711135,47.19318013,-1.46266938,19552
2711135,47.19318013,-1.46266938,19561
2711135,47.19080195,-1.46104727,19562
2711135,47.19080195,-1.46104727,19571
2711135,47.18690928,-1.45892159,19572
2711135,47.18690928,-1.45892159,19581
2711135,47.18816871,-1.46442750,19582
2711135,47.18816871,-1.46442750,19591
2711135,47.18880328,-1.46975714,19592
2711135,47.18880328,-1.46975714,19601
2711135,47.18916104,-1.47255701,19602
2711135,47.18916104,-1.47255701,19611
2711135,47.18707351,-1.47848557,19612
2711135,47.18707351,-1.47848557,19621
2711135,47.18834076,-1.48372835,19622
2711135,47.18834076,-1.48372835,19631
2711135,47.19046894,-1.48744749,19632
2711135,47.19046894,-1.48744749,19641
2711135,47.19248962,-1.49168774,19642
2711135,47.19248962,-1.49168774,19651
2711135,47.19488704,-1.49000938,19652
2711135,47.19488704,-1.49000938,19661
2711135,47.19715306,-1.49228559,19662
2711135,47.19715306,-1.49228559,19671
2711135,47.19981789,-1.49340125,19672
2711135,47.19981789,-1.49340125,19681
2711135,47.19956367,-1.49562949,19682
2711135,47.19956367,-1.49562949,19691
2711135,47.19933781,-1.49970975,19692
2711135,47.19933781,-1.49970975,19701
2711135,47.19939893,-1.50328200,19702
2711135,47.19939893,-1.50328200,19711
2711135,47.19926705,-1.50723684,19712
2711135,47.19926705,-1.50723684,19721
2711135,47.19907160,-1.51039424,19722
2711135,47.19907160,-1.51039424,19731
2711135,47.19872011,-1.51552255,19732
2711135,47.19872011,-1.51552255,19741
2711135,47.19964834,-1.52008230,19742
2711135,47.19964834,-1.52008230,19751
2711135,47.19916680,-1.52639054,19752
2711135,47.19916680,-1.52639054,19761
2711135,47.19948912,-1.53288896,19762
2711135,47.19948912,-1.53288896,19771
2711135,47.19716114,-1.54051696,19772
2711135,47.19716114,-1.54051696,19781
2711135,47.19600754,-1.54267975,19782
2710136,47.19646121,-1.54258049,20051
2710136,47.19688716,-1.54062925,20052
2710136,47.19688716,-1.54062925,20061
2710136,47.19930942,-1.53287597,20062
2710136,47.19930942,-1.53287597,20071
2710136,47.19903572,-1.52492749,20072
2710136,47.19903572,-1.52492749,20081
2710136,47.19956291,-1.51994400,20082
2710136,47.19956291,-1.51994400,20091
2710136,47.19872011,-1.51552255,20092
2710136,47.19872011,-1.51552255,20101
2710136,47.19909801,-1.50960328,20102
2710136,47.19909801,-1.50960328,20111
2710136,47.19926265,-1.50736867,20112
2710136,47.19926265,-1.50736867,20121
2710136,47.19941211,-1.50288652,20122
2710136,47.19941211,-1.50288652,20131
2710136,47.19923040,-1.50023062,20132
2710136,47.19923040,-1.50023062,20141
2710136,47.19941241,-1.49746866,20142
2710136,47.19941241,-1.49746866,20151
2710136,47.19972366,-1.49352665,20152
2710136,47.19972366,-1.49352665,20161
2710136,47.19635756,-1.49183227,20162
2710136,47.19635756,-1.49183227,20171
2710136,47.19434794,-1.48997084,20172
2710136,47.19434794,-1.48997084,20181
2710136,47.19239539,-1.49181313,20182
2710136,47.19239539,-1.49181313,20191
2710136,47.19048206,-1.48705207,20192
2710136,47.19048206,-1.48705207,20201
2710136,47.18790462,-1.48330089,20202
2710136,47.18790462,-1.48330089,20211
2710136,47.18707788,-1.47835377,20212
2710136,47.18707788,-1.47835377,20221
2710136,47.18925961,-1.47229979,20222
2810116,47.19646121,-1.54258049,20431
2810116,47.19688716,-1.54062925,20432
2810116,47.19688716,-1.54062925,20441
2810116,47.19930942,-1.53287597,20442
2810116,47.19930942,-1.53287597,20451
2810116,47.19903572,-1.52492749,20452
2810116,47.19903572,-1.52492749,20461
2810116,47.19956291,-1.51994400,20462
2810116,47.19956291,-1.51994400,20471
2810116,47.19872011,-1.51552255,20472
2810116,47.19872011,-1.51552255,20481
2810116,47.19503280,-1.50997182,20482
2810116,47.19503280,-1.50997182,20491
2810116,47.19393956,-1.50764703,20492
2810116,47.19393956,-1.50764703,20501
2810116,47.19492160,-1.50520704,20502
2810116,47.19492160,-1.50520704,20511
2810116,47.19603056,-1.50436169,20512
2810116,47.19603056,-1.50436169,20521
2810116,47.19385698,-1.49931691,20522
2810116,47.19385698,-1.49931691,20531
2810116,47.19229235,-1.49761927,20532
2810116,47.19229235,-1.49761927,20541
2810116,47.19026089,-1.49641680,20542
2810116,47.19026089,-1.49641680,20551
2810116,47.18708768,-1.49434000,20552
2810116,47.18708768,-1.49434000,20561
2810116,47.18431325,-1.49651937,20562
2810116,47.18431325,-1.49651937,20571
2810116,47.18016469,-1.49939264,20572
2810116,47.18016469,-1.49939264,20581
2810116,47.18112627,-1.50567017,20582
2810116,47.18112627,-1.50567017,20591
2810116,47.18076687,-1.50564438,20592
2810116,47.18076687,-1.50564438,20601
2810116,47.17998499,-1.49937977,20602
2810116,47.17998499,-1.49937977,20611
2810116,47.17639742,-1.50163238,20612
2810116,47.17639742,-1.50163238,20621
2810116,47.17526907,-1.49494731,20622
2810116,47.17526907,-1.49494731,20631
2810116,47.17455019,-1.48948053,20632
2810116,47.17455019,-1.48948053,20641
2810116,47.17308163,-1.48488496,20642
2810116,47.17308163,-1.48488496,20651
2810116,47.17300614,-1.47629459,20652
2810116,47.17300614,-1.47629459,20661
2810116,47.17268334,-1.47244142,20662
2810116,47.17268334,-1.47244142,20671
2810116,47.17100393,-1.46875604,20672
2810116,47.17100393,-1.46875604,20681
2810116,47.16947918,-1.47128903,20682
2811117,47.16885458,-1.47111255,20701
2811117,47.16941272,-1.46785057,20702
2811117,47.16941272,-1.46785057,20711
2811117,47.17154304,-1.46879436,20712
2811117,47.17154304,-1.46879436,20721
2811117,47.17277319,-1.47244781,20722
2811117,47.17277319,-1.47244781,20731
2811117,47.17308726,-1.47656452,20732
2811117,47.17308726,-1.47656452,20741
2811117,47.17292817,-1.48408155,20742
2811117,47.17292817,-1.48408155,20751
2811117,47.17487894,-1.49042860,20752
2811117,47.17487894,-1.49042860,20761
2811117,47.17535015,-1.49521728,20762
2811117,47.17535015,-1.49521728,20771
2811117,47.17648727,-1.50163882,20772
2811117,47.17648727,-1.50163882,20781
2811117,47.18016469,-1.49939264,20782
2811117,47.18016469,-1.49939264,20791
2811117,47.18112627,-1.50567017,20792
2811117,47.18112627,-1.50567017,20801
2811117,47.18076687,-1.50564438,20802
2811117,47.18076687,-1.50564438,20811
2811117,47.17998499,-1.49937977,20812
2811117,47.17998499,-1.49937977,20821
2811117,47.18467703,-1.49641331,20822
2811117,47.18467703,-1.49641331,20831
2811117,47.18656173,-1.49390603,20832
2811117,47.18656173,-1.49390603,20841
2811117,47.19035074,-1.49642323,20842
2811117,47.19035074,-1.49642323,20851
2811117,47.19246766,-1.49776396,20852
2811117,47.19246766,-1.49776396,20861
2811117,47.19386137,-1.49918510,20862
2811117,47.19386137,-1.49918510,20871
2811117,47.19603056,-1.50436169,20872
2811117,47.19603056,-1.50436169,20881
2811117,47.19491281,-1.50547068,20882
2811117,47.19491281,-1.50547068,20891
2811117,47.19393516,-1.50777884,20892
2811117,47.19393516,-1.50777884,20901
2811117,47.19545563,-1.51079501,20902
2811117,47.19545563,-1.51079501,20911
2811117,47.19872011,-1.51552255,20912
2811117,47.19872011,-1.51552255,20921
2811117,47.19964834,-1.52008230,20922
2811117,47.19964834,-1.52008230,20931
2811117,47.19916680,-1.52639054,20932
2811117,47.19916680,-1.52639054,20941
2811117,47.19948912,-1.53288896,20942
2811117,47.19948912,-1.53288896,20951
2811117,47.19716114,-1.54051696,20952
2811117,47.19716114,-1.54051696,20961
2811117,47.19600754,-1.54267975,20962
331056,47.18451832,-1.56285281,20981
331056,47.18233969,-1.56335465,20982
331056,47.18233969,-1.56335465,20991
331056,47.17952322,-1.56407418,20992
331056,47.17952322,-1.56407418,21001
331056,47.17661629,-1.56214520,21002
331056,47.17661629,-1.56214520,21011
331056,47.17436501,-1.55947162,21012
331056,47.17436501,-1.55947162,21021
331056,47.17236984,-1.55721314,21022
331056,47.17236984,-1.55721314,21031
331056,47.17078005,-1.55894662,21032
331056,47.17078005,-1.55894662,21041
331056,47.16808464,-1.55875054,21042
331056,47.16808464,-1.55875054,21051
331056,47.16669088,-1.55468713,21052
331056,47.16669088,-1.55468713,21061
331056,47.16649613,-1.54978652,21062
331056,47.16649613,-1.54978652,21071
331056,47.16575765,-1.54497861,21072
331056,47.16575765,-1.54497861,21081
331056,47.16511879,-1.54255518,21082
331056,47.16511879,-1.54255518,21091
331056,47.16354476,-1.53847942,21092
331056,47.16354476,-1.53847942,21101
331056,47.16373212,-1.53558769,21102
331157,47.16804829,-1.52507017,21121
331157,47.16658699,-1.53103977,21122
331157,47.16658699,-1.53103977,21131
331157,47.16470273,-1.53618611,21132
331157,47.16470273,-1.53618611,21141
331157,47.16521640,-1.53965688,21142
331157,47.16521640,-1.53965688,21151
331157,47.16539277,-1.54244296,21152
331157,47.16539277,-1.54244296,21161
331157,47.16582084,-1.54577558,21162
331157,47.16582084,-1.54577558,21171
331157,47.16658153,-1.54992478,21172
331157,47.16658153,-1.54992478,21181
331157,47.16692925,-1.55562893,21182
331157,47.16692925,-1.55562893,21191
331157,47.16817448,-1.55875707,21192
331157,47.16817448,-1.55875707,21201
331157,47.17135033,-1.55806356,21202
331157,47.17135033,-1.55806356,21211
331157,47.17254507,-1.55735797,21212
331157,47.17254507,-1.55735797,21221
331157,47.17471102,-1.55989306,21222
331157,47.17471102,-1.55989306,21231
331157,47.17776199,-1.56288910,21232
331157,47.17776199,-1.56288910,21241
331157,47.17996352,-1.56437046,21242
331157,47.17996352,-1.56437046,21251
331157,47.18206569,-1.56346680,21252
331157,47.18206569,-1.56346680,21261
331157,47.18379509,-1.56293224,21262
331058,47.18451832,-1.56285281,21281
331058,47.18233969,-1.56335465,21282
331058,47.18233969,-1.56335465,21291
331058,47.17952322,-1.56407418,21292
331058,47.17952322,-1.56407418,21301
331058,47.17661629,-1.56214520,21302
331058,47.17661629,-1.56214520,21311
331058,47.17436501,-1.55947162,21312
331058,47.17436501,-1.55947162,21321
331058,47.17236984,-1.55721314,21322
331058,47.17236984,-1.55721314,21331
331058,47.17078005,-1.55894662,21332
331058,47.17078005,-1.55894662,21341
331058,47.16808464,-1.55875054,21342
331058,47.16808464,-1.55875054,21351
331058,47.16669088,-1.55468713,21352
331058,47.16669088,-1.55468713,21361
331058,47.16649613,-1.54978652,21362
331058,47.16649613,-1.54978652,21371
331058,47.16575765,-1.54497861,21372
331058,47.16575765,-1.54497861,21381
331058,47.16511879,-1.54255518,21382
331058,47.16511879,-1.54255518,21391
331058,47.16354476,-1.53847942,21392
331058,47.16354476,-1.53847942,21401
331058,47.16373212,-1.53558769,21402
331058,47.16373212,-1.53558769,21411
331058,47.16678439,-1.53052577,21412
331058,47.16678439,-1.53052577,21421
331058,47.16804829,-1.52507017,21422
331159,47.16364228,-1.53558119,21441
331159,47.16470273,-1.53618611,21442
331159,47.16470273,-1.53618611,21451
331159,47.16521640,-1.53965688,21452
331159,47.16521640,-1.53965688,21461
331159,47.16539277,-1.54244296,21462
331159,47.16539277,-1.54244296,21471
331159,47.16582084,-1.54577558,21472
331159,47.16582084,-1.54577558,21481
331159,47.16658153,-1.54992478,21482
331159,47.16658153,-1.54992478,21491
331159,47.16692925,-1.55562893,21492
331159,47.16692925,-1.55562893,21501
331159,47.16817448,-1.55875707,21502
331159,47.16817448,-1.55875707,21511
331159,47.17135033,-1.55806356,21512
331159,47.17135033,-1.55806356,21521
331159,47.17254507,-1.55735797,21522
331159,47.17254507,-1.55735797,21531
331159,47.17471102,-1.55989306,21532
331159,47.17471102,-1.55989306,21541
331159,47.17776199,-1.56288910,21542
331159,47.17776199,-1.56288910,21551
331159,47.17996352,-1.56437046,21552
331159,47.17996352,-1.56437046,21561
331159,47.18206569,-1.56346680,21562
331159,47.18206569,-1.56346680,21571
331159,47.18379509,-1.56293224,21572
401148,47.20814825,-1.61215687,21591
401148,47.20619828,-1.61386335,21592
401148,47.20619828,-1.61386335,21601
401148,47.20301761,-1.61468583,21602
401148,47.20301761,-1.61468583,21611
401148,47.19803104,-1.61563916,21612
401148,47.19803104,-1.61563916,21621
401148,47.17670028,-1.59411802,21622
401049,47.17670028,-1.59411802,21641
401049,47.19812540,-1.61551398,21642
401049,47.19812540,-1.61551398,21651
401049,47.20374088,-1.61460707,21652
401049,47.20374088,-1.61460707,21661
401049,47.20648589,-1.61335590,21662
401049,47.20648589,-1.61335590,21671
401049,47.20879522,-1.61167592,21672
421198,47.16885458,-1.47111255,21691
421198,47.16941272,-1.46785057,21692
421198,47.16941272,-1.46785057,21701
421198,47.17186919,-1.46710059,21702
421198,47.17186919,-1.46710059,21711
421198,47.17553725,-1.46511578,21712
421198,47.17553725,-1.46511578,21721
421198,47.17844857,-1.46968144,21722
421198,47.17844857,-1.46968144,21731
421198,47.18204264,-1.46993696,21732
421198,47.18204264,-1.46993696,21741
421198,47.18410051,-1.47034749,21742
421198,47.18410051,-1.47034749,21751
421198,47.18365395,-1.47295778,21752
421198,47.18365395,-1.47295778,21761
421198,47.18401164,-1.47575740,21762
421198,47.18401164,-1.47575740,21771
421198,47.18587233,-1.47668256,21772
421198,47.18587233,-1.47668256,21781
421198,47.18707351,-1.47848557,21782
421198,47.18707351,-1.47848557,21791
421198,47.18749275,-1.48485685,21792
421198,47.18749275,-1.48485685,21801
421198,47.18778887,-1.48950197,21802
421198,47.18778887,-1.48950197,21811
421198,47.18828858,-1.49614345,21812
421198,47.18828858,-1.49614345,21821
421198,47.18859741,-1.50039329,21822
421198,47.18859741,-1.50039329,21831
421198,47.18888411,-1.50530220,21832
421198,47.18888411,-1.50530220,21841
421198,47.18903931,-1.50874841,21842
421198,47.18903931,-1.50874841,21851
421198,47.18958808,-1.51658293,21852
421198,47.18958808,-1.51658293,21861
421198,47.18642894,-1.52216850,21862
421198,47.18642894,-1.52216850,21871
421198,47.18490744,-1.52456891,21872
421198,47.18490744,-1.52456891,21881
421198,47.18676476,-1.52826996,21882
421198,47.18676476,-1.52826996,21891
421198,47.18855867,-1.53117399,21892
421198,47.18855867,-1.53117399,21901
421198,47.19011839,-1.53300429,21902
421198,47.19011839,-1.53300429,21911
421198,47.19212288,-1.53499900,21912
421198,47.19212288,-1.53499900,21921
421198,47.19608182,-1.53779601,21922
421198,47.19608182,-1.53779601,21931
421198,47.19611070,-1.54229081,21932
421099,47.19611070,-1.54229081,21951
421099,47.19401533,-1.53764642,21952
421099,47.19401533,-1.53764642,21961
421099,47.19159708,-1.53456459,21962
421099,47.19159708,-1.53456459,21971
421099,47.19002854,-1.53299779,21972
421099,47.19002854,-1.53299779,21981
421099,47.18804171,-1.53047604,21982
421099,47.18804171,-1.53047604,21991
421099,47.18616678,-1.52730200,21992
421099,47.18616678,-1.52730200,22001
421099,47.18519466,-1.52406118,22002
421099,47.18519466,-1.52406118,22011
421099,47.18643777,-1.52190491,22012
421099,47.18643777,-1.52190491,22021
421099,47.18965147,-1.51738021,22022
421099,47.18965147,-1.51738021,22031
421099,47.18911155,-1.50928208,22032
421099,47.18911155,-1.50928208,22041
421099,47.18875715,-1.50370768,22042
421099,47.18875715,-1.50370768,22051
421099,47.18850756,-1.50038685,22052
421099,47.18850756,-1.50038685,22061
421099,47.18817465,-1.49415356,22062
421099,47.18817465,-1.49415356,22071
421099,47.18767920,-1.48738031,22072
421099,47.18767920,-1.48738031,22081
421099,47.18751024,-1.48432965,22082
421099,47.18751024,-1.48432965,22091
421099,47.18707788,-1.47835377,22092
421099,47.18707788,-1.47835377,22101
421099,47.18560714,-1.47653156,22102
421099,47.18560714,-1.47653156,22111
421099,47.18401164,-1.47575740,22112
421099,47.18401164,-1.47575740,22121
421099,47.18357282,-1.47268780,22122
421099,47.18357282,-1.47268780,22131
421099,47.18383096,-1.47032832,22132
421099,47.18383096,-1.47032832,22141
421099,47.18130640,-1.47041300,22142
421099,47.18130640,-1.47041300,22151
421099,47.17836307,-1.46954327,22152
421099,47.17836307,-1.46954327,22161
421099,47.17553725,-1.46511578,22162
421099,47.17553725,-1.46511578,22171
421099,47.17100393,-1.46875604,22172
421099,47.17100393,-1.46875604,22181
421099,47.16947918,-1.47128903,22182
471057,47.16947918,-1.47128903,22461
471057,47.16720837,-1.46914664,22462
471057,47.16720837,-1.46914664,22471
471057,47.16568524,-1.46890634,22472
471057,47.16568524,-1.46890634,22481
471057,47.16495172,-1.47202356,22482
471057,47.16495172,-1.47202356,22491
471057,47.16048962,-1.47078194,22492
471057,47.16048962,-1.47078194,22501
471057,47.15724784,-1.46804280,22502
471057,47.15724784,-1.46804280,22511
471057,47.15447112,-1.46758151,22512
471057,47.15447112,-1.46758151,22521
471057,47.14923355,-1.46800167,22522
471057,47.14923355,-1.46800167,22531
471057,47.14843797,-1.45936421,22532
471057,47.14843797,-1.45936421,22541
471057,47.14054089,-1.45576884,22542
471057,47.14054089,-1.45576884,22551
471057,47.13867871,-1.45761689,22552
471057,47.13867871,-1.45761689,22561
471057,47.13621221,-1.46140176,22562
471057,47.13621221,-1.46140176,22571
471057,47.13722374,-1.46622500,22572
471057,47.13722374,-1.46622500,22581
471057,47.13776565,-1.46890324,22582
471057,47.13776565,-1.46890324,22591
471057,47.13758868,-1.47153044,22592
471163,47.13758868,-1.47153044,22611
471163,47.13760772,-1.46823208,22612
471163,47.13760772,-1.46823208,22621
471163,47.13713824,-1.46608695,22622
471163,47.13713824,-1.46608695,22631
471163,47.13620786,-1.46153344,22632
471163,47.13620786,-1.46153344,22641
471163,47.13877290,-1.45749157,22642
471163,47.13877290,-1.45749157,22651
471163,47.14072927,-1.45551818,22652
471163,47.14072927,-1.45551818,22661
471163,47.14915680,-1.45941515,22662
471163,47.14915680,-1.45941515,22671
471163,47.14966104,-1.46869213,22672
471163,47.14966104,-1.46869213,22681
471163,47.15464647,-1.46772599,22682
471163,47.15464647,-1.46772599,22691
471163,47.15796666,-1.46809386,22692
471163,47.15796666,-1.46809386,22701
471163,47.16084032,-1.47107096,22702
471163,47.16084032,-1.47107096,22711
471163,47.16494737,-1.47215531,22712
471163,47.16494737,-1.47215531,22721
471163,47.16589542,-1.46799687,22722
471163,47.16589542,-1.46799687,22731
471163,47.16738808,-1.46915941,22732
471163,47.16738808,-1.46915941,22741
471163,47.16947918,-1.47128903,22742
